Contenu_,Date_,Utilisateur_,Source_,ID_,Tweet URL 
"XBOXMag : Warhammer 40.000: Darktide, successeur de Vermintide sur Xbox Series X|S, revient en vidéo #News https://t.co/02XBvM1fGV",2020-12-11 12:35:02,XboxTrackr_fr,XboxTrackr,1337375336347136004,https://twitter.com/statuses/1337375336347136004
Comment le gouvernement compte contrôler la nuit du 31 décembre https://t.co/kO0jncMgVF via @yahooactufr Franchement si on dépasse pas le nombre de personnes en soirée où est le problème qu'on rentre tard dans la soirée... pour rentrer chez soi... n'importe quoi encore...,2020-12-11 12:35:00,FeelGoo52530788,Twitter Web App,1337375331016187904,https://twitter.com/statuses/1337375331016187904
"Actualité : Avec le couvre-feu, sera-t-il possible de rouler de nuit pour partir en vacances? https://t.co/PVK8vuKxSM",2020-12-11 12:34:59,urls_fr,URLs_fr,1337375324917682176,https://twitter.com/statuses/1337375324917682176
France: Le Conseil d'Etat confirme la fermeture des remontées mécaniques https://t.co/HJDnYnwykS,2020-12-11 12:34:57,bretonbzh56,Twitter for Android,1337375317900619776,https://twitter.com/statuses/1337375317900619776
Florida teacher certification scheme part of federal investigation https://t.co/sTkjpuUncQ,2020-12-11 12:34:51,TB_Times,SocialFlow,1337375292797673472,https://twitter.com/statuses/1337375292797673472
"Joyeux anniversaire! Jean-Louis Trintignant : ""J’ai tourné dans 130 films, ça fait au moins cent de trop"" https://t.co/YsbNNk3zXD",2020-12-11 12:34:12,SaucePatrick,Twitter Web App,1337375127827255299,https://twitter.com/statuses/1337375127827255299
"Algérie, la corruption reste un passage obligé pour tout Président https://t.co/aKp18BXH0I",2020-12-11 12:33:55,sunuker_com,WordPress.com,1337375055555260417,https://twitter.com/statuses/1337375055555260417
Super Meat Boy Forever sortira le 23 décembre 2020 via @Gamekult https://t.co/SF4Y2PVhAi,2020-12-11 12:33:48,BarryJackk,Twitter for Android,1337375025989554178,https://twitter.com/statuses/1337375025989554178
#BNPPFPrivateBanking | L’Europe sort la grosse artillerie https://t.co/DXCwEsiSZn,2020-12-11 12:33:39,Tarchalski,Twitter Web App,1337374989457248258,https://twitter.com/statuses/1337374989457248258
Actualité : Gironde : Démantèlement d'un réseau de voleurs de grands crus https://t.co/aAMC0UWjup,2020-12-11 12:33:27,urls_fr,URLs_fr,1337374940224491521,https://twitter.com/statuses/1337374940224491521
"#BURUNDI /  Petit tour sur l’actualité sur KAMA ou l’ AFRIQUE , AFRICA – DECEMBRE 2020 / 10-12-2020 https://t.co/RpgBFoqRpi",2020-12-11 12:33:24,burundiforum,Twitter Web App,1337374925775106049,https://twitter.com/statuses/1337374925775106049
Coronavirus : moins de cent personnes hospitalisées https://t.co/L0tAQ5WcrY,2020-12-11 12:33:23,radiortn,IFTTT,1337374923040452609,https://twitter.com/statuses/1337374923040452609
"Covid-19 : couvre-feu et contrôles renforcés, soirée en petit comité, fête sur Zoom... A quoi va ressembler le réveillon du Nouvel An ? https://t.co/JBqix4HRX5",2020-12-11 12:33:07,DLeteneur,Twitter Web App,1337374857332465667,https://twitter.com/statuses/1337374857332465667
@Qanon76 Car les médias fake news auraient accusé Trump de faire un sale coup pour décridibiliser Biden et s'en seraient servi comme écran de fumée pour faire tomber Trump.,2020-12-11 12:32:53,mizzy7717,Twitter for Android,1337374795458076672,https://twitter.com/statuses/1337374795458076672
"@fiansoo01 Fake news! Trop d'assiettes sur la première photo, c'est pas en France!",2020-12-11 12:32:31,jerlea3008,Twitter for Android,1337374705649655809,https://twitter.com/statuses/1337374705649655809
"Covid-19 : le vaccin franco-britannique de Sanofi et GSK ne sera prêt que fin 2021, annoncent les laboratoires https://t.co/A3CcgZNOk4",2020-12-11 12:32:27,MSNFrance,OxfordBlue-Twitter,1337374688310267906,https://twitter.com/statuses/1337374688310267906
Un chorégraphe genevois hurle sa colère dans un manifeste https://t.co/2SfrYSkhP7,2020-12-11 12:32:09,heidi_news,post auto heidi news,1337374614440321024,https://twitter.com/statuses/1337374614440321024
"Fake News en santé : Les MG en pare-feu, un rôle essentiel pédagogique https://t.co/nEhWXOAJC8",2020-12-11 12:32:00,FFramboise,Twitter for iPad,1337374572853813251,https://twitter.com/statuses/1337374572853813251
https://t.co/yv4h9sR6iN : 8069380a-d85f-4285-8f1b-bbb4ec5283e6,2020-12-11 12:31:53,test5f1798,TestsForSearch,1337374545129443329,https://twitter.com/statuses/1337374545129443329
"Actualité : Lou-Anne Lorphelin, gagnante du test de culture générale de Miss France 2021 https://t.co/DWENsKeOBm",2020-12-11 12:31:23,urls_fr,URLs_fr,1337374419690401793,https://twitter.com/statuses/1337374419690401793
""" La célèbre phrase de Charles de Gaulle selon laquelle il ne peut y avoir de stabilité et de sécurité en Europe sans la Russie est plus que jamais d'actualité "". Pavel Chinsky. Excellent dans @CCIFranceRussie sur les investissements français. Bientôt un tournant à prendre ? https://t.co/6l6nSCmGTz",2020-12-11 12:31:10,sharpwings,Twitter Web App,1337374366384926721,https://twitter.com/statuses/1337374366384926721
"Disney : Roi Lion, Toy Story... voici le récap' des nouveaux films qui vont débarquer dans les prochaines années https://t.co/JgiVN5WHnA https://t.co/PHgo3RvM9r",2020-12-11 12:31:03,Hitekfr,dlvr.it,1337374335338627073,https://twitter.com/statuses/1337374335338627073
"@mdbost Vous croyez ?  )
https://t.co/ZYMRAl5t1a",2020-12-11 12:30:58,InfoPatriote,Twitter Web App,1337374316258856960,https://twitter.com/statuses/1337374316258856960
"@RadisIrradie Je regrette pas d'avoir sauté le pas en tout cas, j'en pouvais plus d'évoluer dans un monde flou et me sentir vulnérable sans mes lunettes. Je te donnerai des news d'ici quelques mois si ça t'intéresse, une fois la cicatrisation pleinement terminée !",2020-12-11 12:30:48,DaenysHorror,Twitter Web App,1337374271614676993,https://twitter.com/statuses/1337374271614676993
"Sécurité routière : Une nouvelle campagne de communication lancée ce vendredi, à l’approche des fêtes https://t.co/nxkiDo0O1F",2020-12-11 12:30:45,DLeteneur,Twitter Web App,1337374259790884865,https://twitter.com/statuses/1337374259790884865
Un puma blanc a été photographié pour la toute première fois https://t.co/6BS3iGyYr8 https://t.co/DeUac062Jz,2020-12-11 12:30:32,UlycesEditions,Buffer,1337374203692130305,https://twitter.com/statuses/1337374203692130305
"Qui s’emmerde ? En a marre de l’actualité 
Venez on discute",2020-12-11 12:30:28,BB_Life_addict,Twitter for iPhone,1337374190178078720,https://twitter.com/statuses/1337374190178078720
"Renault va dédier son usine historique de Flins à l’économie circulaire
Baptisée ReFactory, l’ancienne usine qui produisait en masse de petites citadines se reconvertit à de nouveaux métiers
https://t.co/k4ZL14wtpt https://t.co/8WjWFgrSa2",2020-12-11 12:30:24,inforisque,Buffer,1337374173056937985,https://twitter.com/statuses/1337374173056937985
Electric Days 2020 : les 4 innovations qu’il ne fallait pas manquer https://t.co/bEYjA3ZMHN,2020-12-11 12:30:16,pascal_omnes,AmazingContent,1337374140651745280,https://twitter.com/statuses/1337374140651745280
Le recul des soldes ne fait pas l’unanimité ! | @scoopit https://t.co/FHZdc38ZZh,2020-12-11 12:30:15,modeandretail,Buffer,1337374136260317185,https://twitter.com/statuses/1337374136260317185
"ASSE, FC Nantes, OM, OL, PSG : ce que Mediapro va payer pour éviter la justice https://t.co/3SUxu3cwd1",2020-12-11 12:30:14,ButNantes,Mashup Web,1337374131361374208,https://twitter.com/statuses/1337374131361374208
ASSE - Opinion : le mensonge qui persiste dans le dossier Ruffier #ASSE https://t.co/dCzBRlHkVE,2020-12-11 12:30:14,ButASSE,Mashup Web,1337374129654206468,https://twitter.com/statuses/1337374129654206468
"Info Oise
Grave accident hier sur la départementale 22
https://t.co/Wg57OBeQ5Q https://t.co/nlmZa24dm6",2020-12-11 12:30:09,evasionfm,Hootsuite Inc.,1337374108087095296,https://twitter.com/statuses/1337374108087095296
"Trois quarts des consommateurs auraient acheté moins que d'habitude pour Noël, selon Capgemini https://t.co/vJSaPaa4u1 https://t.co/4uGg4te7oV",2020-12-11 12:30:02,FNW_FR,FashionMag,1337374079301640193,https://twitter.com/statuses/1337374079301640193
"Les meilleures ventes de 12.12 en promotion (Poco M3, Niubility N1, Artillery Genius, Amazfit GTS 2...) https://t.co/Sy3wWG8PsG https://t.co/IRVy4LcYyC",2020-12-11 12:30:02,GNT_fr,Génération-NT,1337374077862948864,https://twitter.com/statuses/1337374077862948864
"Le sujet fait débat #COVID19

https://t.co/Nb59O8VUvQ",2020-12-11 12:30:00,YahooActuFR,TweetDeck,1337374073333178369,https://twitter.com/statuses/1337374073333178369
La deuxième vague de #coronavirus pose la question des dates des #soldes d’hiver 2021. Les boutiques de mode indépendantes souhaitent pour la grande majorité le report des soldes d’hiver 2021. https://t.co/CjrmNyYWu2 https://t.co/7UIF5QkqtI,2020-12-11 12:30:00,ecom_news,TweetDeck,1337374072880197634,https://twitter.com/statuses/1337374072880197634
"Rie Aruga : ""Le soir, après le boulot, je travaillais mes planches de mon côté. J'ai tout appris par moi-même, sans passer par une quelconque école d'art."" @AKATAmanga 
https://t.co/AsTUKblFrY",2020-12-11 12:30:00,manga_news,Twitter Web App,1337374072766914566,https://twitter.com/statuses/1337374072766914566
"[Hardware]

Disponibilité toujours très hasardeuse pour les Ryzen 5000 un mois après leur sortie. Difficile de se procurer un Ryzen 3600 (et ses déclinaisons) également...

https://t.co/SisCM7WnKh https://t.co/58Z2Bcz1Zg",2020-12-11 12:30:00,configgamer,TweetDeck,1337374072494288896,https://twitter.com/statuses/1337374072494288896
"« Quinze ans après le renvoi de la situation au Darfour devant la Cour pénale internationale (...), les victimes des crimes au Darfour ont enfin une chance de voir justice ».

-Fatou Bensouda
Procureure de la @CourPenaleInt https://t.co/rIIPHKhWlg",2020-12-11 12:30:00,ONUinfo,TweetDeck,1337374070623657989,https://twitter.com/statuses/1337374070623657989
Florian (Mariés au premier regard 2) a retrouvé l'amour : il officialise avec une candidate de The Circle (PHOTOS) https://t.co/UpWGBdxSfC https://t.co/47NjjY9yTn,2020-12-11 12:29:59,TeleLoisirs,Echobox,1337374068597731332,https://twitter.com/statuses/1337374068597731332
"A la suite de nombreux cas de Covid le maire veut fermer l'école, le préfet refuse https://t.co/9sZWWpR6hc",2020-12-11 12:29:48,DamuniMarion,Twitter for iPhone,1337374019415400449,https://twitter.com/statuses/1337374019415400449
Toulon toujours sans Belleau mais avec Villière et Nonu face à Sale en Champions Cup [COMPOSITION] https://t.co/ThHY2zN9ei @LeRugbynistere https://t.co/MF8xUloHMo,2020-12-11 12:29:32,rugbyotop,dlvr.it,1337373953908588544,https://twitter.com/statuses/1337373953908588544
Une battle d'Eminem sur la chanson « Levan Polkka » https://t.co/mdAcmSAgjJ,2020-12-11 12:29:32,Matthew4James,dlvr.it,1337373952071495682,https://twitter.com/statuses/1337373952071495682
"La chanteuse risque de se retrouver mêlée bien plus que prévu au procès de son ex...
https://t.co/ub0L9HtWuA",2020-12-11 12:29:31,StarMagCom,potins.net,1337373951052423170,https://twitter.com/statuses/1337373951052423170
"The game awards, les annonces - Les Portes d'Oblivion : une nouvelle extension pour The Elder Scrolls Online https://t.co/1ytG4gFCUD",2020-12-11 12:29:31,GamepushFr,Gamepush2,1337373949747924992,https://twitter.com/statuses/1337373949747924992
Toujours d’actualité https://t.co/6eG45ZkzuU,2020-12-11 12:29:08,NxKoFPS,Twitter for iPhone,1337373851282530305,https://twitter.com/statuses/1337373851282530305
"Jean-Louis Trintignant : ""J’ai tourné dans 130 films, ça fait au moins cent de trop"" -  https://t.co/97hBkaWQxH https://t.co/pkide66AN4",2020-12-11 12:29:02,PremiereFR,Zapier.com,1337373829308493837,https://twitter.com/statuses/1337373829308493837
Justice League est une énorme déception [critique] -  https://t.co/2tMCRKMVP7 https://t.co/3OODaH2Ply,2020-12-11 12:29:01,PremiereFR,Zapier.com,1337373822006276105,https://twitter.com/statuses/1337373822006276105
@WAVY_News C'mon man..... https://t.co/FlGNXbgmqg,2020-12-11 12:28:48,OldWorldMedia,Twitter Web App,1337373768323371009,https://twitter.com/statuses/1337373768323371009
"Partager des tweets sur Snap ou Insta est-il un progrès ? 
https://t.co/pLuc7As0In",2020-12-11 12:28:47,psebf,Twitter Web App,1337373765081161729,https://twitter.com/statuses/1337373765081161729
Un participant d'Hold-up interné de force. Le Professeur Jean-Bernard Fourtillan qui a participé au tournage du film Hold Up aurait été interné CONTRE SON GRE à l’hôpital psychiatrique Le Mas Careiron de la ville d’Uzès ce 10 décembre 2020. https://t.co/zM7BiJp9eB #Actualité,2020-12-11 12:28:38,mariececileker1,Twitter Web App,1337373727911186435,https://twitter.com/statuses/1337373727911186435
Nouveau groupe d'experts qui conseillera le gouvernement : le retour des virologues  https://t.co/3E41S1SgNP via @jdmedecin,2020-12-11 12:28:32,jdmedecin,Twitter Web App,1337373704116953089,https://twitter.com/statuses/1337373704116953089
Y’a des news qui donnent le smile https://t.co/4AkX9JcNcG,2020-12-11 12:28:29,NewzBerlusconi,Twitter for iPhone,1337373690229641216,https://twitter.com/statuses/1337373690229641216
"hyper intéressante application de crispr-cas9, les fameux ciseaux génétiques 
Japan set to approve 1st genome-edited food for market - The Japan News https://t.co/XFyNpSddA6",2020-12-11 12:28:29,lanoixdu24,Twitter for iPad,1337373688732282881,https://twitter.com/statuses/1337373688732282881
"The game awards, les annonces - Les Portes d'Oblivion : une nouvelle extension pour The Elder Scrolls Online #gamer https://t.co/upmhiEpTM2",2020-12-11 12:28:27,sociallytpp,SociallymapStaging,1337373681052430341,https://twitter.com/statuses/1337373681052430341
Affaire Benalla : une occasion manquée de garantir le principe de loyauté de la preuve - Instruction | Dalloz Actualité https://t.co/9arxWm4yw8,2020-12-11 12:28:16,JeromeGayAvocat,Twitter for iPhone,1337373636857126913,https://twitter.com/statuses/1337373636857126913
"Syndrome retour de camp scout 
https://t.co/UJMrKNNPsN",2020-12-11 12:28:15,psebf,Twitter Web App,1337373629173157892,https://twitter.com/statuses/1337373629173157892
@LBCI_NEWS Tfou 3al LBC et vos invités de merde de daech,2020-12-11 12:28:15,ArletteDebs,Twitter for iPhone,1337373628976017410,https://twitter.com/statuses/1337373628976017410
Le Mondial du Tourisme 2021 reporté à l'année 2022  | Mais l'organisation prépare tout de même une semaine événementielle en mars prochain. https://t.co/yJGonPNZIl https://t.co/LsNURjSM5g,2020-12-11 12:28:08,CROCIS_CCI_IDF,Twitter Web App,1337373601650110464,https://twitter.com/statuses/1337373601650110464
Disney + ils nous régalent trop en ce moment entre les nouveautés Marvel et les news de la série d’obi wan la,2020-12-11 12:28:06,lucieC5,Twitter for iPhone,1337373594737922048,https://twitter.com/statuses/1337373594737922048
@FrenchBullsFan Merci pour les News,2020-12-11 12:28:00,TeitgenGael,Twitter for iPhone,1337373567714013186,https://twitter.com/statuses/1337373567714013186
"ICYMI: KFL&A Public Health has confirmed positive cases of COVID-19 at École Catholique Cathédrale (Main Campus) and École Secondaire Catholique Marie-Rivier.

https://t.co/WG7AoyY39Q",2020-12-11 12:27:37,kingstonist,Twitter Web App,1337373471077232641,https://twitter.com/statuses/1337373471077232641
"Singapour devrait avoir un service de taxi électrique volant d'ici 2023.
Le premier crash en centre-ville va devenir une réalité.
https://t.co/UeM9VX3szv https://t.co/OmSyeO3YuF",2020-12-11 12:27:32,TheDarkPixel,Twitter for Android,1337373452286758914,https://twitter.com/statuses/1337373452286758914
"@Omerta1825 T’es en train de dire « multirécidiviste on s’en fou de sa justice, tant mieux qu’il soit mort » apologie du meurtre, fake news. 

Zemmour est un délinquant multirécidiviste",2020-12-11 12:27:16,MnaBnmrr,Twitter for iPhone,1337373384066404359,https://twitter.com/statuses/1337373384066404359
Baracuta collabore avec Vans https://t.co/YMsR6pUzBL #newsmode,2020-12-11 12:27:11,ToutSurLaMode,IFTTT,1337373363229118464,https://twitter.com/statuses/1337373363229118464
Météo : Alerte aux vents violents ! https://t.co/FVy5jCvu2w https://t.co/BknOu4Y9zF,2020-12-11 12:27:02,fibladifr,dlvr.it,1337373325979385857,https://twitter.com/statuses/1337373325979385857
"A quel moment tu prends les photos d'une fille et que tu les upload sur un site porno...
Vidéo : je me suis retrouvée malgré moi sur un site porno https://t.co/FdvorXrGBN via @konbini",2020-12-11 12:26:49,Willy_974,Twitter for Android,1337373268907601921,https://twitter.com/statuses/1337373268907601921
Innate Pharma plonge après les annonces https://t.co/ch5q4hDCCT via @Boursier_com,2020-12-11 12:26:36,manu1r0,Twitter Web App,1337373217535778817,https://twitter.com/statuses/1337373217535778817
"#Salomon & #Buzyn : ""ils sont responsables et coupables, ils devront en rendre compte devant la justice  a expliqué Thierry Amouroux, porte-parole du Syndicat national des personnels infirmiers (SNPI). https://t.co/W52sJshK4A",2020-12-11 12:26:33,_Pat_Sim_,Twitter for Android,1337373203124146185,https://twitter.com/statuses/1337373203124146185
@nickymazak Non on aurait du avoir des news de vivi etc mais il a pris du retard comme on le sait donc la logique voudrait que sa arrive vite,2020-12-11 12:26:30,Dealenderr,Twitter for Android,1337373189060562944,https://twitter.com/statuses/1337373189060562944
"Des news, qui veut des news : La série Alien se déroulera sur Terre : ce qu’on sait de la vision de Noah Hawley https://t.co/IYit1vEGZa",2020-12-11 12:26:29,Aunshi_Oshovah,IFTTT,1337373187559088134,https://twitter.com/statuses/1337373187559088134
"Des news, qui veut des news : Disney fait le plein de films et de séries pour son service Disney+, et en profite pour augmenter ses tarifs https://t.co/2ywbHZ1XHg",2020-12-11 12:26:29,Aunshi_Oshovah,IFTTT,1337373185000484865,https://twitter.com/statuses/1337373185000484865
"Des news, qui veut des news : Comment formater ou effacer correctement un SSD https://t.co/DyAX8WcVy4",2020-12-11 12:26:28,Aunshi_Oshovah,IFTTT,1337373180281884673,https://twitter.com/statuses/1337373180281884673
Le fils de Mohammed VI à contre-courant des plans du palais pour rester auprès de sa mère Lalla S... https://t.co/fZUtw1msD3 via @Yahoo,2020-12-11 12:26:23,GabrielChoulet,Twitter Web App,1337373161118117890,https://twitter.com/statuses/1337373161118117890
« Taxer les transactions financières n’est pas une proposition nouvelle. La Commission Barroso l’avait formalisée en 2011 après une étude d’impact. Tout est prêt pour qu’elle soit mise en œuvre. »  #finance #transitionécologique https://t.co/9NxkRv7xrT,2020-12-11 12:26:16,MichelBissonGPS,AmazingContent,1337373130386452480,https://twitter.com/statuses/1337373130386452480
"[Acteurs de l’engagement] Pascal Demurger, directeur général du groupe MAIF | via @Carenews https://t.co/jAVVb5qPvH",2020-12-11 12:26:14,SLhommet,AmazingContent,1337373122413125633,https://twitter.com/statuses/1337373122413125633
L'équipe type de la 6e journée de Ligue Europa https://t.co/1w8oBQdu2F,2020-12-11 12:26:04,francefootball,IFTTT,1337373082433048578,https://twitter.com/statuses/1337373082433048578
"via @PerilOfAfrica Sud-Kivu : attaques des Maï-Maï dans deux villages de Fizi: La situation sécuritaire reste volatile dans plusieurs milieux ruraux du territoire de Fizi, dans la province du Sud-Kivu. Le dernier cas d’insécurité remonte à la date de https://t.co/xBjaq9RQWG https://t.co/toN0tQim3A",2020-12-11 12:26:03,mlnangalama,dlvr.it,1337373075898187777,https://twitter.com/statuses/1337373075898187777
via @PerilOfAfrica Sud-Kivu : l’assemblée provinciale se penche sur les édits budgétaires 2020 et 2021: L’assemblée provinciale a entamé jeudi 10 décembre l’examen et l’adoption du rapport des édits budgétaires exercice 2020 au premier semestre. Le https://t.co/7Aq9vIDAME https://t.co/JLH44vNBga,2020-12-11 12:26:02,mlnangalama,dlvr.it,1337373072735670279,https://twitter.com/statuses/1337373072735670279
ASIE/JORDANIE - Nouvelle revendication du monarque concernant la protection des Lieux saints chrétiens de Jérusalem https://t.co/DW2B3OOfDO https://t.co/OksBgwDpj1,2020-12-11 12:26:02,AgenceFides,dlvr.it,1337373072664403971,https://twitter.com/statuses/1337373072664403971
"NEWS : King’s Bounty 2, captures d’écran.
https://t.co/OmTxCKsc0k",2020-12-11 12:25:57,gjeuxvideo,Zapier.com,1337373052406009857,https://twitter.com/statuses/1337373052406009857
"Déplacements, couvre-feu, réveillons... Ce qui va changer (ou non) à partir du 15 décembre https://t.co/nyCa4Tx9Wm",2020-12-11 12:25:56,DLeteneur,Twitter Web App,1337373049017032704,https://twitter.com/statuses/1337373049017032704
"@ADuferret Vous, vous pratiquez la distanciation intellectuelle : aucun raisonnement, aucune vérité scientifique, juste du blabla : un amoncellement de fake news entretenu par un manque de connaissances scientifiques.",2020-12-11 12:25:52,JoeTheTesteur76,Twitter Web App,1337373029584736258,https://twitter.com/statuses/1337373029584736258
"""Peace for Peace? Israel-Morocco Deal Is Occupation in Exchange for Occupation"" de Noa Landau

Encore une saloperie de Trump qui se fait sur le dos d'un peuple (et de son territoire) en violation éhontée des règles de droit international.

A lire
https://t.co/NQzurVxFua",2020-12-11 12:25:44,_LeTaulier_,Twitter Web App,1337372996802142208,https://twitter.com/statuses/1337372996802142208
"Je plains les pauvres qui ce sont abonné à la chaîne telefoot et aussi aux journaliste et commentateur qui ont aux mensonges de média pro Microsoft News
https://t.co/P7x2OjDSQi",2020-12-11 12:25:41,carrejulien1,Twitter for Android,1337372985695592448,https://twitter.com/statuses/1337372985695592448
Procès pour #favoritisme : un an de #prison avec sursis requis contre Mathieu Gallet https://t.co/VjQxKFN7sw,2020-12-11 12:25:36,olivier83110,Twitter for Android,1337372963017019393,https://twitter.com/statuses/1337372963017019393
Macron explique que l’UE n’acceptera plus les actions déstabilisatrices de la Turquie https://t.co/CWNC5o8MdX,2020-12-11 12:25:15,sunuker_com,WordPress.com,1337372875825827841,https://twitter.com/statuses/1337372875825827841
"Liking the sound of this: ""Etrangeté, beauté et délicatesse : 16 morceaux à écouter ...""

https://t.co/mjq2nTYPAz https://t.co/Y35NqTJHsf",2020-12-11 12:25:07,domscherrer,Twitter Web App,1337372841944223745,https://twitter.com/statuses/1337372841944223745
$IPH INNATE PHARMA : chute après le renvoi du Lumoxiti https://t.co/gx5Ky4fUGG,2020-12-11 12:25:06,manu1r0,Twitter Web App,1337372840350396417,https://twitter.com/statuses/1337372840350396417
"La propagation du virus, un impact durable sur le tourisme. En Guadeloupe, les habitants ont la peur d'une contagion venue de l'étranger et s'inquiètent autour de l'arrivée de touristes venus de zones contaminées. 
https://t.co/cCBnztY84I
#COVID19 #PSTCSup3 @JegouzoJ",2020-12-11 12:25:04,NolaPstc,Twitter Web App,1337372829826813953,https://twitter.com/statuses/1337372829826813953
"Après les short sighted ne verront les dégâts que dans quelques années ... 
Peace for peace? Israel-Morocco deal is occupation in exchange for occupation - Israel News - https://t.co/0ilusN4ubV https://t.co/6NL7H5Pg8e",2020-12-11 12:24:54,mahamiou,Twitter for iPhone,1337372786214440962,https://twitter.com/statuses/1337372786214440962
"Démission surprise du patron de Ferrari, Louis Camilleri https://t.co/famLJfY2xf via @Yahoo",2020-12-11 12:24:46,NelloMurone,Twitter Web App,1337372754165850114,https://twitter.com/statuses/1337372754165850114
"Laurent Esso reçoit Petit Pays pour parler de l’actualité brûlante du #Cameroun
https://t.co/Qeq93jhEHY",2020-12-11 12:24:45,AgenceCamPresse,Twitter Web App,1337372751053590528,https://twitter.com/statuses/1337372751053590528
Le jeu de la dame (Netflix) : pourquoi le champion d’échecs russe Garry Kasparov a refusé de jouer le rôle de Borgov https://t.co/i5rQHOsorK,2020-12-11 12:24:45,Loupo85,Hootsuite Inc.,1337372748881027074,https://twitter.com/statuses/1337372748881027074
"PÉTROLE. Le prix du baril pour la première fois au-dessus de 50$,  depuis le mois de mars! Le pétrole, un ANNONCIATEUR de bonnes nouvelles! La fin du COVID? 
https://t.co/YMCSSggh90",2020-12-11 12:24:42,morininfo,Twitter for Android,1337372735874478080,https://twitter.com/statuses/1337372735874478080
@eveilenvol Malheureusement ce n'est pas une fake news,2020-12-11 12:24:27,Laurence202a,Twitter for Android,1337372672712433672,https://twitter.com/statuses/1337372672712433672
"Premiers artistes : SHINee et SNSD, vers 2012.

Mais j’écoute et suis l’actualité vraiment « assidûment » depuis 2019 https://t.co/PM4j5kGslL",2020-12-11 12:24:13,dubunours,Twitter for iPhone,1337372615086927876,https://twitter.com/statuses/1337372615086927876
@morandiniblog Kassovitz est un bon acteur que l'on a plaisir à voir mais son point de vue sur l'actualité est une catastrophe depuis longtemps,2020-12-11 12:24:01,SavoldelliDani2,Twitter for Android,1337372567217319941,https://twitter.com/statuses/1337372567217319941
Le plein d'images pour Bravely Default II : https://t.co/eLSk0yY5KT https://t.co/0WuthDALCI,2020-12-11 12:23:54,RPGSoluce,Twitter Web App,1337372534690488321,https://twitter.com/statuses/1337372534690488321
Quand je vois toutes les news Marvel mais rien sur les X-Men #DisneyInvestorDay https://t.co/HC9r0ud7OG,2020-12-11 12:23:33,josuemolloumba,Twitter for iPhone,1337372449256558594,https://twitter.com/statuses/1337372449256558594
On a tiré les leçon. Comment Marine Le Pen se prépare à la présidentielle de 2022 https://t.co/BP9cZmhEkR via @Yahoo,2020-12-11 12:23:33,GabrielChoulet,Twitter Web App,1337372446526205954,https://twitter.com/statuses/1337372446526205954
"Pas de déconfinement pour la culture : entre déprime, incompréhension et colère, ses acteurs s'inquiètent https://t.co/c9DsmbqLO9",2020-12-11 12:23:16,CoralieJuret,Twitter Web App,1337372377760620544,https://twitter.com/statuses/1337372377760620544
VIDÉO – Deux prototypes de Maserati MC20 glissent sur la piste de Fiorano https://t.co/HHCSQ4iX6f,2020-12-11 12:23:13,turbofr,IFTTT,1337372365576138752,https://twitter.com/statuses/1337372365576138752
@ebo8nh Mes sons tu l’es vois sur mon fil d’actualité il rase tes sons,2020-12-11 12:23:05,llIIlllIllllIl,Twitter for iPhone,1337372329396097025,https://twitter.com/statuses/1337372329396097025
"Aux États-Unis, Uber demande un accès prioritaire au vaccin contre le Covid-19 pour ses chauffeurs https://t.co/Fpn2oPYiQy #Actualité #Business https://t.co/gjvfHjmm3K",2020-12-11 12:23:04,numrdv,dlvr.it,1337372328053731329,https://twitter.com/statuses/1337372328053731329
"FinTech : Tink lève 85 millions d’euros auprès d’Eurazeo, Dawn Capital, PayPal et BNP Paribas https://t.co/wURgyGc7mo #Actualité #Business https://t.co/v17nyAhEJ6",2020-12-11 12:23:03,numrdv,dlvr.it,1337372323800707073,https://twitter.com/statuses/1337372323800707073
"@KERICUN Quel débat et quel point sensible ? Au contraire la bêtise est essentielle et n'est pas une injure, c'est l'actualité.",2020-12-11 12:22:55,BastocheH,Twitter for Android,1337372290426822656,https://twitter.com/statuses/1337372290426822656
"« ""Il est dévoué corps et âme"" » on dirait Faust 

Pénurie de masques : plusieurs membres du gouvernement apportent leur soutien à Jérôme Salomon https://t.co/Jg9B2g9N79 via @yahooactufr",2020-12-11 12:22:22,jp_tournier,Twitter for iPhone,1337372152421552130,https://twitter.com/statuses/1337372152421552130
"Pourquoi sentir
L an us    à   n
   LL
Bad news pour votre double vie bretonne......... Le mac............. OFF
Le couplé infernale......... ON
Y an ir. 44........... 36...........GG.......
Hein   DR",2020-12-11 12:22:20,pascal_ibn,Twitter for Android,1337372143445815296,https://twitter.com/statuses/1337372143445815296
Le commentateur sportif Stéphane Guy mis à pied par Canal+ pour son soutien à Sébastien Thoen https://t.co/1dS9Sgpnln via @lemondefr,2020-12-11 12:22:06,Julien_J0ly,Twitter Web App,1337372083983167488,https://twitter.com/statuses/1337372083983167488
"Pour les Fêtes, découvrez les coffrets de sept vignerons du Lavaux fait avec des vignes bio ou en biodynamie https://t.co/HMX9LzIJ2n",2020-12-11 12:22:00,heidi_news,Buffer,1337372059182256129,https://twitter.com/statuses/1337372059182256129
Comment le gouvernement compte contrôler la nuit du 31 décembre https://t.co/Jgzt8qh21d via @Yahoo,2020-12-11 12:22:00,GabrielChoulet,Twitter Web App,1337372057164779521,https://twitter.com/statuses/1337372057164779521
